"Agriculture Year",District,Crop,Area,"Area Unit",Production,"Production Unit",Productivity,"Productivity Unit"
1979-80,Thiruvananthapuram,Turmeric,30,Hectare,59,MT,1967,"Kg/ Hectare"
1979-80,Kollam,Turmeric,129,Hectare,243,MT,1884,"Kg/ Hectare"
1979-80,Pathanamthitta,Turmeric,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Turmeric,21,Hectare,41,MT,1952,"Kg/ Hectare"
1979-80,Kottayam,Turmeric,986,Hectare,1859,MT,1885,"Kg/ Hectare"
1979-80,Idukki,Turmeric,129,Hectare,229,MT,1775,"Kg/ Hectare"
1979-80,Ernakulam,Turmeric,1132,Hectare,2098,MT,1853,"Kg/ Hectare"
1979-80,Thrissur,Turmeric,118,Hectare,185,MT,1568,"Kg/ Hectare"
1979-80,Palakkad,Turmeric,275,Hectare,446,MT,1622,"Kg/ Hectare"
1979-80,Malappuram,Turmeric,72,Hectare,109,MT,1514,"Kg/ Hectare"
1979-80,Kozhikode,Turmeric,596,Hectare,1360,MT,2282,"Kg/ Hectare"
1979-80,Wayanad,Turmeric,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Turmeric,516,Hectare,1031,MT,1998,"Kg/ Hectare"
1979-80,Kasaragod,Turmeric,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,Cardamom,164,Hectare,10,MT,61,"Kg/ Hectare"
1979-80,Kollam,Cardamom,149,Hectare,9,MT,60,"Kg/ Hectare"
1979-80,Pathanamthitta,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kottayam,Cardamom,22,Hectare,1,MT,45,"Kg/ Hectare"
1979-80,Idukki,Cardamom,45170,Hectare,2765,MT,61,"Kg/ Hectare"
1979-80,Ernakulam,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thrissur,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Palakkad,Cardamom,3574,Hectare,219,MT,61,"Kg/ Hectare"
1979-80,Malappuram,Cardamom,184,Hectare,11,MT,60,"Kg/ Hectare"
1979-80,Kozhikode,Cardamom,3391,Hectare,208,MT,61,"Kg/ Hectare"
1979-80,Wayanad,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Cardamom,1266,Hectare,77,MT,61,"Kg/ Hectare"
1979-80,Kasaragod,Cardamom,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,Tea,1071,Hectare,833,MT,778,"Kg/ Hectare"
1979-80,Kollam,Tea,2012,Hectare,921,MT,458,"Kg/ Hectare"
1979-80,Pathanamthitta,Tea,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Tea,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kottayam,Tea,2268,Hectare,485,MT,214,"Kg/ Hectare"
1979-80,Idukki,Tea,24124,Hectare,39197,MT,1625,"Kg/ Hectare"
1979-80,Ernakulam,Tea,30,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thrissur,Tea,442,Hectare,1148,MT,2597,"Kg/ Hectare"
1979-80,Palakkad,Tea,665,Hectare,1305,MT,1962,"Kg/ Hectare"
1979-80,Malappuram,Tea,174,Hectare,41,MT,236,"Kg/ Hectare"
1979-80,Kozhikode,Tea,3889,Hectare,6713,MT,1726,"Kg/ Hectare"
1979-80,Wayanad,Tea,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Tea,1451,Hectare,1791,MT,1234,"Kg/ Hectare"
1979-80,Kasaragod,Tea,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,Coffee,48,Hectare,36,MT,750,"Kg/ Hectare"
1979-80,Kollam,Coffee,378,Hectare,282,MT,746,"Kg/ Hectare"
1979-80,Pathanamthitta,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Coffee,63,Hectare,30,MT,476,"Kg/ Hectare"
1979-80,Kottayam,Coffee,902,Hectare,673,MT,746,"Kg/ Hectare"
1979-80,Idukki,Coffee,5134,Hectare,3712,MT,723,"Kg/ Hectare"
1979-80,Ernakulam,Coffee,172,Hectare,128,MT,744,"Kg/ Hectare"
1979-80,Thrissur,Coffee,33,Hectare,25,MT,758,"Kg/ Hectare"
1979-80,Palakkad,Coffee,2264,Hectare,840,MT,371,"Kg/ Hectare"
1979-80,Malappuram,Coffee,10,Hectare,4,MT,400,"Kg/ Hectare"
1979-80,Kozhikode,Coffee,30204,Hectare,15086,MT,499,"Kg/ Hectare"
1979-80,Wayanad,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Coffee,18741,Hectare,9360,MT,499,"Kg/ Hectare"
1979-80,Kasaragod,Coffee,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,Cloves,90,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kollam,Cloves,59,Hectare,,MT,,"Kg/ Hectare"
1979-80,Pathanamthitta,Cloves,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Cloves,15,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kottayam,Cloves,269,Hectare,,MT,,"Kg/ Hectare"
1979-80,Idukki,Cloves,21,Hectare,,MT,,"Kg/ Hectare"
1979-80,Ernakulam,Cloves,80,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thrissur,Cloves,9,Hectare,,MT,,"Kg/ Hectare"
1979-80,Palakkad,Cloves,3,Hectare,,MT,,"Kg/ Hectare"
1979-80,Malappuram,Cloves,21,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kozhikode,Cloves,1,Hectare,,MT,,"Kg/ Hectare"
1979-80,Wayanad,Cloves,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Cloves,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kasaragod,Cloves,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,Nutmeg,76,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kollam,Nutmeg,193,Hectare,,MT,,"Kg/ Hectare"
1979-80,Pathanamthitta,Nutmeg,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,Nutmeg,130,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kottayam,Nutmeg,697,Hectare,,MT,,"Kg/ Hectare"
1979-80,Idukki,Nutmeg,132,Hectare,,MT,,"Kg/ Hectare"
1979-80,Ernakulam,Nutmeg,1205,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thrissur,Nutmeg,335,Hectare,,MT,,"Kg/ Hectare"
1979-80,Palakkad,Nutmeg,59,Hectare,,MT,,"Kg/ Hectare"
1979-80,Malappuram,Nutmeg,127,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kozhikode,Nutmeg,3,Hectare,,MT,,"Kg/ Hectare"
1979-80,Wayanad,Nutmeg,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,Nutmeg,614,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kasaragod,Nutmeg,,Hectare,,MT,,"Kg/ Hectare"
1979-80,Thiruvananthapuram,"Betel leaves",170,Hectare,334,MT,1965,"Kg/ Hectare"
1979-80,Kollam,"Betel leaves",173,Hectare,543,MT,3139,"Kg/ Hectare"
1979-80,Pathanamthitta,"Betel leaves",,Hectare,,MT,,"Kg/ Hectare"
1979-80,Alappuzha,"Betel leaves",82,Hectare,450,MT,5488,"Kg/ Hectare"
1979-80,Kottayam,"Betel leaves",58,Hectare,340,MT,5862,"Kg/ Hectare"
1979-80,Idukki,"Betel leaves",8,Hectare,306,MT,38250,"Kg/ Hectare"
1979-80,Ernakulam,"Betel leaves",136,Hectare,1114,MT,8191,"Kg/ Hectare"
1979-80,Thrissur,"Betel leaves",85,Hectare,1447,MT,17024,"Kg/ Hectare"
1979-80,Palakkad,"Betel leaves",8,Hectare,350,MT,43750,"Kg/ Hectare"
1979-80,Malappuram,"Betel leaves",544,Hectare,1560,MT,2868,"Kg/ Hectare"
1979-80,Kozhikode,"Betel leaves",54,Hectare,1807,MT,33463,"Kg/ Hectare"
1979-80,Wayanad,"Betel leaves",,Hectare,,MT,,"Kg/ Hectare"
1979-80,Kannur,"Betel leaves",38,Hectare,2578,MT,67842,"Kg/ Hectare"
1979-80,Kasaragod,"Betel leaves",,Hectare,,MT,,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Paddy,1326,Hectare,4939,MT,2448,"Kg/ Hectare"
2023-24,Kollam,Paddy,1596,Hectare,5679,MT,2338,"Kg/ Hectare"
2023-24,Pathanamthitta,Paddy,3251,Hectare,15020,MT,3036,"Kg/ Hectare"
2023-24,Alappuzha,Paddy,39154,Hectare,199349,MT,3345,"Kg/ Hectare"
2023-24,Kottayam,Paddy,18411,Hectare,82915,MT,2959,"Kg/ Hectare"
2023-24,Idukki,Paddy,335,Hectare,1247,MT,2445,"Kg/ Hectare"
2023-24,Ernakulam,Paddy,3875,Hectare,13660,MT,2316,"Kg/ Hectare"
2023-24,Thrissur,Paddy,23716,Hectare,110114,MT,3050,"Kg/ Hectare"
2023-24,Palakkad,Paddy,64412,Hectare,277596,MT,2831,"Kg/ Hectare"
2023-24,Malappuram,Paddy,9401,Hectare,46198,MT,3229,"Kg/ Hectare"
2023-24,Kozhikode,Paddy,1579,Hectare,3711,MT,1544,"Kg/ Hectare"
2023-24,Wayanad,Paddy,7176,Hectare,30281,MT,2772,"Kg/ Hectare"
2023-24,Kannur,Paddy,3834,Hectare,13342,MT,2286,"Kg/ Hectare"
2023-24,Kasaragod,Paddy,2212,Hectare,7710,MT,2290,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Tapioca,13064,Hectare,434931,MT,33292,"Kg/ Hectare"
2023-24,Kollam,Tapioca,10553,Hectare,414744,MT,39300,"Kg/ Hectare"
2023-24,Pathanamthitta,Tapioca,3467,Hectare,175026,MT,50490,"Kg/ Hectare"
2023-24,Alappuzha,Tapioca,1935,Hectare,68903,MT,35600,"Kg/ Hectare"
2023-24,Kottayam,Tapioca,6502,Hectare,340088,MT,52307,"Kg/ Hectare"
2023-24,Idukki,Tapioca,4637,Hectare,245744,MT,52999,"Kg/ Hectare"
2023-24,Ernakulam,Tapioca,5448,Hectare,263607,MT,48387,"Kg/ Hectare"
2023-24,Thrissur,Tapioca,1051,Hectare,47484,MT,45175,"Kg/ Hectare"
2023-24,Palakkad,Tapioca,1216,Hectare,48241,MT,39669,"Kg/ Hectare"
2023-24,Malappuram,Tapioca,3900,Hectare,159704,MT,40948,"Kg/ Hectare"
2023-24,Kozhikode,Tapioca,1032,Hectare,35806,MT,34692,"Kg/ Hectare"
2023-24,Wayanad,Tapioca,1456,Hectare,65804,MT,45193,"Kg/ Hectare"
2023-24,Kannur,Tapioca,1162,Hectare,50333,MT,43329,"Kg/ Hectare"
2023-24,Kasaragod,Tapioca,446,Hectare,15350,MT,34432,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Banana,2685,Hectare,21071,MT,7848,"Kg/ Hectare"
2023-24,Kollam,Banana,2830,Hectare,21510,MT,7601,"Kg/ Hectare"
2023-24,Pathanamthitta,Banana,1986,Hectare,15241,MT,7674,"Kg/ Hectare"
2023-24,Alappuzha,Banana,378,Hectare,3175,MT,8390,"Kg/ Hectare"
2023-24,Kottayam,Banana,3370,Hectare,32674,MT,9696,"Kg/ Hectare"
2023-24,Idukki,Banana,2591,Hectare,30663,MT,11836,"Kg/ Hectare"
2023-24,Ernakulam,Banana,4861,Hectare,47129,MT,9696,"Kg/ Hectare"
2023-24,Thrissur,Banana,2092,Hectare,22093,MT,10561,"Kg/ Hectare"
2023-24,Palakkad,Banana,9647,Hectare,111560,MT,11565,"Kg/ Hectare"
2023-24,Malappuram,Banana,4502,Hectare,45385,MT,10081,"Kg/ Hectare"
2023-24,Kozhikode,Banana,1466,Hectare,15972,MT,10895,"Kg/ Hectare"
2023-24,Wayanad,Banana,9513,Hectare,94430,MT,9926,"Kg/ Hectare"
2023-24,Kannur,Banana,1271,Hectare,12784,MT,10061,"Kg/ Hectare"
2023-24,Kasaragod,Banana,352,Hectare,3836,MT,10911,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Plantain,7814,Hectare,71929,MT,9205,"Kg/ Hectare"
2023-24,Kollam,Plantain,5950,Hectare,49911,MT,8388,"Kg/ Hectare"
2023-24,Pathanamthitta,Plantain,2585,Hectare,24067,MT,9309,"Kg/ Hectare"
2023-24,Alappuzha,Plantain,1893,Hectare,13643,MT,7208,"Kg/ Hectare"
2023-24,Kottayam,Plantain,2729,Hectare,23473,MT,8601,"Kg/ Hectare"
2023-24,Idukki,Plantain,3159,Hectare,27988,MT,8860,"Kg/ Hectare"
2023-24,Ernakulam,Plantain,4872,Hectare,38788,MT,7961,"Kg/ Hectare"
2023-24,Thrissur,Plantain,4941,Hectare,33973,MT,6876,"Kg/ Hectare"
2023-24,Palakkad,Plantain,8250,Hectare,53868,MT,6529,"Kg/ Hectare"
2023-24,Malappuram,Plantain,4759,Hectare,30372,MT,6382,"Kg/ Hectare"
2023-24,Kozhikode,Plantain,3596,Hectare,15944,MT,4434,"Kg/ Hectare"
2023-24,Wayanad,Plantain,1016,Hectare,6172,MT,6077,"Kg/ Hectare"
2023-24,Kannur,Plantain,2995,Hectare,12421,MT,4147,"Kg/ Hectare"
2023-24,Kasaragod,Plantain,2157,Hectare,9329,MT,4324,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Jack,6911,Hectare,23,"Million Nuts",3297,"Kg/ Hectare"
2023-24,Kollam,Jack,6032,Hectare,19,"Million Nuts",3090,"Kg/ Hectare"
2023-24,Pathanamthitta,Jack,3495,Hectare,8,"Million Nuts",2272,"Kg/ Hectare"
2023-24,Alappuzha,Jack,3132,Hectare,6,"Million Nuts",1758,"Kg/ Hectare"
2023-24,Kottayam,Jack,4257,Hectare,13,"Million Nuts",2965,"Kg/ Hectare"
2023-24,Idukki,Jack,16384,Hectare,48,"Million Nuts",2950,"Kg/ Hectare"
2023-24,Ernakulam,Jack,4105,Hectare,13,"Million Nuts",3287,"Kg/ Hectare"
2023-24,Thrissur,Jack,5035,Hectare,17,"Million Nuts",3467,"Kg/ Hectare"
2023-24,Palakkad,Jack,6924,Hectare,19,"Million Nuts",2745,"Kg/ Hectare"
2023-24,Malappuram,Jack,9200,Hectare,24,"Million Nuts",2614,"Kg/ Hectare"
2023-24,Kozhikode,Jack,9297,Hectare,20,"Million Nuts",2156,"Kg/ Hectare"
2023-24,Wayanad,Jack,6411,Hectare,12,"Million Nuts",1813,"Kg/ Hectare"
2023-24,Kannur,Jack,8329,Hectare,22,"Million Nuts",2697,"Kg/ Hectare"
2023-24,Kasaragod,Jack,2671,Hectare,8,"Million Nuts",3174,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Cashew,731,Hectare,160,MT,219,"Kg/ Hectare"
2023-24,Kollam,Cashew,1275,Hectare,311,MT,244,"Kg/ Hectare"
2023-24,Pathanamthitta,Cashew,422,Hectare,71,MT,169,"Kg/ Hectare"
2023-24,Alappuzha,Cashew,833,Hectare,123,MT,148,"Kg/ Hectare"
2023-24,Kottayam,Cashew,263,Hectare,60,MT,228,"Kg/ Hectare"
2023-24,Idukki,Cashew,674,Hectare,130,MT,192,"Kg/ Hectare"
2023-24,Ernakulam,Cashew,408,Hectare,121,MT,296,"Kg/ Hectare"
2023-24,Thrissur,Cashew,940,Hectare,247,MT,263,"Kg/ Hectare"
2023-24,Palakkad,Cashew,1073,Hectare,190,MT,177,"Kg/ Hectare"
2023-24,Malappuram,Cashew,1282,Hectare,230,MT,179,"Kg/ Hectare"
2023-24,Kozhikode,Cashew,1128,Hectare,264,MT,234,"Kg/ Hectare"
2023-24,Wayanad,Cashew,476,Hectare,202,MT,425,"Kg/ Hectare"
2023-24,Kannur,Cashew,16705,Hectare,8160,MT,488,"Kg/ Hectare"
2023-24,Kasaragod,Cashew,5480,Hectare,2510,MT,458,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Coconut,70102,Hectare,458,"Million Nuts",6530,"Kg/ Hectare"
2023-24,Kollam,Coconut,45472,Hectare,277,"Million Nuts",6089,"Kg/ Hectare"
2023-24,Pathanamthitta,Coconut,16153,Hectare,68,"Million Nuts",4179,"Kg/ Hectare"
2023-24,Alappuzha,Coconut,35317,Hectare,224,"Million Nuts",6335,"Kg/ Hectare"
2023-24,Kottayam,Coconut,25264,Hectare,125,"Million Nuts",4965,"Kg/ Hectare"
2023-24,Idukki,Coconut,12751,Hectare,49,"Million Nuts",3874,"Kg/ Hectare"
2023-24,Ernakulam,Coconut,40150,Hectare,197,"Million Nuts",4911,"Kg/ Hectare"
2023-24,Thrissur,Coconut,80386,Hectare,511,"Million Nuts",6362,"Kg/ Hectare"
2023-24,Palakkad,Coconut,64410,Hectare,500,"Million Nuts",7757,"Kg/ Hectare"
2023-24,Malappuram,Coconut,104676,Hectare,964,"Million Nuts",9208,"Kg/ Hectare"
2023-24,Kozhikode,Coconut,115654,Hectare,1022,"Million Nuts",8838,"Kg/ Hectare"
2023-24,Wayanad,Coconut,8690,Hectare,57,"Million Nuts",6597,"Kg/ Hectare"
2023-24,Kannur,Coconut,81709,Hectare,529,"Million Nuts",6477,"Kg/ Hectare"
2023-24,Kasaragod,Coconut,65107,Hectare,541,"Million Nuts",8313,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Arecanut,981,Hectare,356,MT,363,"Kg/ Hectare"
2023-24,Kollam,Arecanut,1548,Hectare,1114,MT,719,"Kg/ Hectare"
2023-24,Pathanamthitta,Arecanut,1071,Hectare,732,MT,683,"Kg/ Hectare"
2023-24,Alappuzha,Arecanut,1346,Hectare,366,MT,272,"Kg/ Hectare"
2023-24,Kottayam,Arecanut,1434,Hectare,1198,MT,835,"Kg/ Hectare"
2023-24,Idukki,Arecanut,1670,Hectare,2637,MT,1579,"Kg/ Hectare"
2023-24,Ernakulam,Arecanut,3930,Hectare,2732,MT,695,"Kg/ Hectare"
2023-24,Thrissur,Arecanut,5410,Hectare,3304,MT,611,"Kg/ Hectare"
2023-24,Palakkad,Arecanut,9307,Hectare,5644,MT,606,"Kg/ Hectare"
2023-24,Malappuram,Arecanut,18032,Hectare,16628,MT,922,"Kg/ Hectare"
2023-24,Kozhikode,Arecanut,9755,Hectare,8334,MT,854,"Kg/ Hectare"
2023-24,Wayanad,Arecanut,10615,Hectare,2902,MT,273,"Kg/ Hectare"
2023-24,Kannur,Arecanut,8955,Hectare,6954,MT,777,"Kg/ Hectare"
2023-24,Kasaragod,Arecanut,22056,Hectare,51084,MT,2316,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Pepper,1953,Hectare,531,MT,272,"Kg/ Hectare"
2023-24,Kollam,Pepper,2384,Hectare,748,MT,314,"Kg/ Hectare"
2023-24,Pathanamthitta,Pepper,1406,Hectare,395,MT,281,"Kg/ Hectare"
2023-24,Alappuzha,Pepper,632,Hectare,151,MT,239,"Kg/ Hectare"
2023-24,Kottayam,Pepper,2829,Hectare,797,MT,282,"Kg/ Hectare"
2023-24,Idukki,Pepper,36559,Hectare,18217,MT,498,"Kg/ Hectare"
2023-24,Ernakulam,Pepper,1638,Hectare,396,MT,242,"Kg/ Hectare"
2023-24,Thrissur,Pepper,1636,Hectare,416,MT,254,"Kg/ Hectare"
2023-24,Palakkad,Pepper,2787,Hectare,1116,MT,400,"Kg/ Hectare"
2023-24,Malappuram,Pepper,2405,Hectare,682,MT,284,"Kg/ Hectare"
2023-24,Kozhikode,Pepper,3143,Hectare,883,MT,281,"Kg/ Hectare"
2023-24,Wayanad,Pepper,8471,Hectare,3316,MT,391,"Kg/ Hectare"
2023-24,Kannur,Pepper,3911,Hectare,1779,MT,455,"Kg/ Hectare"
2023-24,Kasaragod,Pepper,2914,Hectare,1370,MT,470,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Rubber,32320,Hectare,30600,MT,947,"Kg/ Hectare"
2023-24,Kollam,Rubber,37350,Hectare,37900,MT,1015,"Kg/ Hectare"
2023-24,Pathanamthitta,Rubber,50870,Hectare,52200,MT,1026,"Kg/ Hectare"
2023-24,Alappuzha,Rubber,4580,Hectare,3700,MT,808,"Kg/ Hectare"
2023-24,Kottayam,Rubber,114250,Hectare,107200,MT,938,"Kg/ Hectare"
2023-24,Idukki,Rubber,40570,Hectare,38000,MT,937,"Kg/ Hectare"
2023-24,Ernakulam,Rubber,60125,Hectare,59500,MT,990,"Kg/ Hectare"
2023-24,Thrissur,Rubber,15620,Hectare,17200,MT,1101,"Kg/ Hectare"
2023-24,Palakkad,Rubber,37870,Hectare,34300,MT,906,"Kg/ Hectare"
2023-24,Malappuram,Rubber,42750,Hectare,43700,MT,1022,"Kg/ Hectare"
2023-24,Kozhikode,Rubber,21930,Hectare,21550,MT,983,"Kg/ Hectare"
2023-24,Wayanad,Rubber,10750,Hectare,6500,MT,605,"Kg/ Hectare"
2023-24,Kannur,Rubber,48050,Hectare,46250,MT,963,"Kg/ Hectare"
2023-24,Kasaragod,Rubber,33995,Hectare,34900,MT,1027,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Cocoa,85,Hectare,61,MT,712,"Kg/ Hectare"
2023-24,Kollam,Cocoa,8,Hectare,7,MT,769,"Kg/ Hectare"
2023-24,Pathanamthitta,Cocoa,294,Hectare,265,MT,901,"Kg/ Hectare"
2023-24,Alappuzha,Cocoa,34,Hectare,52,MT,1526,"Kg/ Hectare"
2023-24,Kottayam,Cocoa,1007,Hectare,842,MT,836,"Kg/ Hectare"
2023-24,Idukki,Cocoa,7046,Hectare,10000,MT,1419,"Kg/ Hectare"
2023-24,Ernakulam,Cocoa,1067,Hectare,860,MT,807,"Kg/ Hectare"
2023-24,Thrissur,Cocoa,25,Hectare,14,MT,566,"Kg/ Hectare"
2023-24,Palakkad,Cocoa,168,Hectare,194,MT,1153,"Kg/ Hectare"
2023-24,Malappuram,Cocoa,162,Hectare,111,MT,685,"Kg/ Hectare"
2023-24,Kozhikode,Cocoa,621,Hectare,973,MT,1565,"Kg/ Hectare"
2023-24,Wayanad,Cocoa,370,Hectare,386,MT,1044,"Kg/ Hectare"
2023-24,Kannur,Cocoa,512,Hectare,422,MT,824,"Kg/ Hectare"
2023-24,Kasaragod,Cocoa,337,Hectare,360,MT,1066,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Pineapple,115,Hectare,778,MT,6785,"Kg/ Hectare"
2023-24,Kollam,Pineapple,109,Hectare,671,MT,6168,"Kg/ Hectare"
2023-24,Pathanamthitta,Pineapple,175,Hectare,797,MT,4557,"Kg/ Hectare"
2023-24,Alappuzha,Pineapple,38,Hectare,176,MT,4604,"Kg/ Hectare"
2023-24,Kottayam,Pineapple,3934,Hectare,38253,MT,9723,"Kg/ Hectare"
2023-24,Idukki,Pineapple,1468,Hectare,14598,MT,9946,"Kg/ Hectare"
2023-24,Ernakulam,Pineapple,6042,Hectare,59690,MT,9879,"Kg/ Hectare"
2023-24,Thrissur,Pineapple,96,Hectare,636,MT,6597,"Kg/ Hectare"
2023-24,Palakkad,Pineapple,148,Hectare,800,MT,5397,"Kg/ Hectare"
2023-24,Malappuram,Pineapple,56,Hectare,253,MT,4555,"Kg/ Hectare"
2023-24,Kozhikode,Pineapple,119,Hectare,694,MT,5826,"Kg/ Hectare"
2023-24,Wayanad,Pineapple,26,Hectare,137,MT,5246,"Kg/ Hectare"
2023-24,Kannur,Pineapple,100,Hectare,568,MT,5659,"Kg/ Hectare"
2023-24,Kasaragod,Pineapple,111,Hectare,908,MT,8146,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Pappaya,1671,Hectare,17453,MT,10445,"Kg/ Hectare"
2023-24,Kollam,Pappaya,1323,Hectare,14717,MT,11124,"Kg/ Hectare"
2023-24,Pathanamthitta,Pappaya,831,Hectare,7128,MT,8574,"Kg/ Hectare"
2023-24,Alappuzha,Pappaya,1288,Hectare,10094,MT,7836,"Kg/ Hectare"
2023-24,Kottayam,Pappaya,1306,Hectare,8113,MT,6213,"Kg/ Hectare"
2023-24,Idukki,Pappaya,806,Hectare,6799,MT,8439,"Kg/ Hectare"
2023-24,Ernakulam,Pappaya,1294,Hectare,8029,MT,6205,"Kg/ Hectare"
2023-24,Thrissur,Pappaya,1363,Hectare,5756,MT,4222,"Kg/ Hectare"
2023-24,Palakkad,Pappaya,1464,Hectare,8542,MT,5836,"Kg/ Hectare"
2023-24,Malappuram,Pappaya,2626,Hectare,11702,MT,4456,"Kg/ Hectare"
2023-24,Kozhikode,Pappaya,1793,Hectare,9631,MT,5372,"Kg/ Hectare"
2023-24,Wayanad,Pappaya,375,Hectare,3822,MT,10191,"Kg/ Hectare"
2023-24,Kannur,Pappaya,1718,Hectare,9458,MT,5505,"Kg/ Hectare"
2023-24,Kasaragod,Pappaya,741,Hectare,2624,MT,3542,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Mango,5463,Hectare,37425,MT,6851,"Kg/ Hectare"
2023-24,Kollam,Mango,5215,Hectare,47504,MT,9110,"Kg/ Hectare"
2023-24,Pathanamthitta,Mango,2443,Hectare,12964,MT,5306,"Kg/ Hectare"
2023-24,Alappuzha,Mango,4727,Hectare,27465,MT,5810,"Kg/ Hectare"
2023-24,Kottayam,Mango,3168,Hectare,26283,MT,8296,"Kg/ Hectare"
2023-24,Idukki,Mango,4677,Hectare,43670,MT,9337,"Kg/ Hectare"
2023-24,Ernakulam,Mango,4690,Hectare,34998,MT,7462,"Kg/ Hectare"
2023-24,Thrissur,Mango,7287,Hectare,44799,MT,6148,"Kg/ Hectare"
2023-24,Palakkad,Mango,9870,Hectare,54041,MT,5475,"Kg/ Hectare"
2023-24,Malappuram,Mango,9152,Hectare,37643,MT,4113,"Kg/ Hectare"
2023-24,Kozhikode,Mango,8868,Hectare,46346,MT,5226,"Kg/ Hectare"
2023-24,Wayanad,Mango,4392,Hectare,18892,MT,4301,"Kg/ Hectare"
2023-24,Kannur,Mango,7866,Hectare,52403,MT,6662,"Kg/ Hectare"
2023-24,Kasaragod,Mango,2512,Hectare,11111,MT,4423,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Ginger,77,Hectare,965,MT,2773,"Kg/ Hectare"
2023-24,Kollam,Ginger,175,Hectare,2066,MT,2601,"Kg/ Hectare"
2023-24,Pathanamthitta,Ginger,287,Hectare,5051,MT,3877,"Kg/ Hectare"
2023-24,Alappuzha,Ginger,65,Hectare,1138,MT,3861,"Kg/ Hectare"
2023-24,Kottayam,Ginger,113,Hectare,1905,MT,3708,"Kg/ Hectare"
2023-24,Idukki,Ginger,381,Hectare,8792,MT,5072,"Kg/ Hectare"
2023-24,Ernakulam,Ginger,78,Hectare,973,MT,2746,"Kg/ Hectare"
2023-24,Thrissur,Ginger,34,Hectare,428,MT,2800,"Kg/ Hectare"
2023-24,Palakkad,Ginger,142,Hectare,3381,MT,5225,"Kg/ Hectare"
2023-24,Malappuram,Ginger,25,Hectare,309,MT,2687,"Kg/ Hectare"
2023-24,Kozhikode,Ginger,26,Hectare,343,MT,2878,"Kg/ Hectare"
2023-24,Wayanad,Ginger,792,Hectare,18116,MT,5035,"Kg/ Hectare"
2023-24,Kannur,Ginger,31,Hectare,672,MT,4791,"Kg/ Hectare"
2023-24,Kasaragod,Ginger,16,Hectare,249,MT,3494,"Kg/ Hectare"
2023-24,Thiruvananthapuram,Turmeric,92,Hectare,1223,MT,2267,"Kg/ Hectare"
2023-24,Kollam,Turmeric,195,Hectare,2323,MT,2025,"Kg/ Hectare"
2023-24,Pathanamthitta,Turmeric,193,Hectare,3607,MT,3183,"Kg/ Hectare"
2023-24,Alappuzha,Turmeric,61,Hectare,1139,MT,3159,"Kg/ Hectare"
